"cumulo","nomenclatura_nodo","integridad_nodo","ecosistema","municipio","estado","coord_longitud","coord_latitud","fecha_foto","numero_individuos","etiqueta","anotador_id","ruta"
92,"3_92_1_1338","Integro","Selvas humedas","Marqués de Comillas","Chiapas",-90.9048,16.1583,2021-08-05 15:31:25,1,"Dicotyles tajacu",44,"92/3_92_1_1338/HLPXGM09048890/2021-07-28/images_videos/b0bb66443747875a574b59f300617867_0032.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-05 18:52:19,1,"Crax rubra",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/cffe0df8f4395f37d0645c2acf17d932_0028.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-05 18:52:20,1,"Crax rubra",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/811f287551160ab625f60d9bcc2e9354_0029.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-05 18:52:40,1,"Crax rubra",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/e6316ce88813d0773b5c2abe9b37b204_0031.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-05 18:52:41,1,"Crax rubra",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/21d4cb75f9416a36ed507ddef31ba635_0032.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-05 18:53:08,1,"Crax rubra",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/7dd9b4f60ad6d158e303f2cd519c28d1_0034.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-05 18:53:09,1,"Crax rubra",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/b80809d79053de1f78e5927ec150cdf9_0035.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-05 18:53:23,1,"Crax rubra",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/2f48e5652f43138d1111b6a81e0e269d_0037.JPG"
95,"1_95_1_1350","Integro","Bosques templados","Municipio de Agua Prieta","Sonora",-108.94,31.1979,2021-08-04 17:47:09,1,"Canis lupus familiaris",44,"95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/2ecc5baa2f45da4035b6cbe153fe8ad6_0055.JPG"
95,"1_95_1_1350","Integro","Bosques templados","Municipio de Agua Prieta","Sonora",-108.94,31.1979,2021-08-04 17:47:10,1,"Canis lupus familiaris",44,"95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/5056a8777e7dd422b6c3b4ecf1f8a8a6_0056.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-08 18:37:02,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/8de842b034ec25fe118bd7d1470dc625_0040.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-08 18:37:02,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/8de842b034ec25fe118bd7d1470dc625_0040.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-08 18:37:03,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/6c783f233acd5100361553c31832b392_0041.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-08 18:37:03,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/6c783f233acd5100361553c31832b392_0041.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-08 18:37:39,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/688d67a6ca4a29d7fe11a0586aad9ca1_0043.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-08 18:37:39,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/688d67a6ca4a29d7fe11a0586aad9ca1_0043.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-08 18:37:40,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/9efe222175f5afb31d9e91bec64ea384_0044.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9802,18.0886,2021-08-08 18:37:40,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048507/2021-08-05/images_videos/9efe222175f5afb31d9e91bec64ea384_0044.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-08 20:48:25,1,"Dasypus novemcinctus",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/ab238631d11b18c3cd486c928e99f67a_0049.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-09 03:44:36,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/e924a05978feaf089884c431a6ea7c25_0058.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-09 03:44:38,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/ef4031ed8d155270f47177ed65e5e356_0059.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-09 04:39:04,1,"Cuniculus paca",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/01c120d2451ffb8f70a5b2152cebb3f2_0052.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-09 04:39:05,1,"Cuniculus paca",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/b19f9512cf80309ca25bc843e1ca14e5_0053.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-09 05:03:54,1,"Cuniculus paca",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/9a1cc1a1b7a56d056f1637e862a6bce1_0055.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9086,16.1619,2021-08-09 05:03:55,1,"Cuniculus paca",44,"92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/b42fb4e86291fc7cd809f7ca5bf978b3_0056.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-09 06:59:01,1,"Sciurus nayaritensis",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/673dd695bd27dc02cbd640770210408f_0061.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-09 06:59:03,1,"Sciurus nayaritensis",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/dff6d8032f69a4178501c4f2e66e08cf_0062.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 02:53:06,1,"Conepatus leuconotus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/93bf49fef230fb84acc15a7b43adfd10_0064.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 02:53:07,1,"Conepatus leuconotus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/42be9e904678844032dde89ad9f117e9_0065.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9129,16.1666,2021-08-10 04:37:39,1,"Dasypus novemcinctus",44,"92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/ffe7127c423dde82249dfcc1fc7c3564_0010.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9129,16.1666,2021-08-10 04:37:40,1,"Dasypus novemcinctus",44,"92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/5a96ea1348049f1d4cab24c7402898f6_0011.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-10 10:13:06,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/b93f377b23606b291503b9411cb812ec_0076.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-10 10:13:21,1,"Odocoileus virginianus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/a10c2ddbfd4811c45eba9d42f301052b_0077.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 10:37:29,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/2c013751d800400164ebf8d350027a2f_0067.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 10:37:30,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/8570c7736a3d7f589ff0e2e0508146d3_0068.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-10 11:22:41,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/8ad1e61787e7db476e8fffbfdcf30ead_0016.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.9688,18.0872,2021-08-10 11:22:42,1,"Nasua narica",44,"13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/3564b64b731e4df0e14fc8d4ed54ce03_0017.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 12:40:59,1,"Sciurus nayaritensis",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/22ece76951ccca886377c1fd2b1bd15b_0070.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 12:41:00,1,"Sciurus nayaritensis",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/b91d7e07d2ff511cb3f5e95847375529_0071.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 12:41:29,1,"Sciurus nayaritensis",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/bfc79ee03eb8360398458179aed3e47d_0073.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 12:41:30,1,"Sciurus nayaritensis",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/abde7697219616999cc2e8919de51a28_0074.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9048,16.1693,2021-08-10 14:33:57,1,"Mazama temama",44,"92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/d4a731d31671fea83bec1351ce1a2f6e_0025.JPG"
92,"3_92_1_1338","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9048,16.1693,2021-08-10 14:33:58,1,"Mazama temama",44,"92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/77bac8959aa8a0e31b04329be40d66c1_0026.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-10 15:46:56,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/977e60a32017223998964fc57d7320f4_0130.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-10 15:46:57,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/23987bfbc4b401dd7e3dd6dc6d551bdb_0131.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-10 15:47:42,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/44b61b9bcb90035deeb873365ead5a67_0133.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-10 15:47:43,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/1109be1c3f91cc2157c38d083318e23e_0134.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 17:14:22,1,"Turdus assimilis",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/f7acf31336fb5b6851f184f76a22ef72_0076.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-10 17:14:23,1,"Turdus assimilis",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/4170d7854b4aaeedc4a195ed3a9f8f5d_0077.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-10 23:55:47,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/f24ba062ccb9732b6613f404ac398849_0238.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-10 23:55:48,1,"Procyon lotor",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/64e88bf9b756326a01ace702eaa74c1f_0239.JPG"
95,"1_95_1_1350","Integro","Bosques templados","Municipio de Agua Prieta","Sonora",-108.945,31.1913,2021-08-11 00:06:01,1,"Animalia",44,"95/1_95_1_1350/HLPXGM09048206/2021-08-04/images_videos/a6b864caafcc3fc3ac8350b76767077c_0025.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 02:20:26,1,"Conepatus leuconotus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/76b4c99d3a728e26a12a8a5fded3de11_0079.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 02:20:27,1,"Conepatus leuconotus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/8c5cd934253386d783fb300b9cff9621_0080.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-11 04:24:14,1,"Didelphis",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/0085b0ba73d8fd1278eac626e6695d66_0079.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-11 04:24:29,1,"Didelphis",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/8a2a8bfcbbedeb9a38b126aaf28f4bf1_0080.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-11 04:48:05,1,"Dasypus novemcinctus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/1b04db47f15b0f7e221462969097fe6f_0082.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-11 04:48:20,1,"Dasypus novemcinctus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/7ccfe28af463592dd04cb99d83c2754b_0083.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-11 04:50:00,1,"Dasypus novemcinctus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/9d0f1692d3d6690e67e8553ad39b9014_0085.JPG"
13,"3_13_0_1399","Degradado","Selvas humedas","Palizada","Campeche",-91.978,18.0967,2021-08-11 04:51:33,1,"Dasypus novemcinctus",44,"13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/426f983a1b9fdc9f9c52b91f113dcc3d_0088.JPG"
92,"3_92_0_1339","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8041,16.1555,2021-08-11 06:48:36,1,"Mazama temama",44,"92/3_92_0_1339/HLPXGM09048599/2021-07-29/images_videos/0f1c77574a7e5aae68dde03535f70647_0011.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-11 09:20:31,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/11590024163b040a9b62abc22fda4b5b_0160.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-11 09:20:32,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/18fb75e7f52882905fab3aaa40798aa3_0161.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-11 09:21:15,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/82e0de32a182959abb3fb85ddf6108df_0163.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-11 09:21:16,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/806fe288b23eaaadccbd9888d612f3b0_0164.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 10:04:14,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/3e03bf7c44be3357af7a55c62b0d65b5_0082.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 10:04:15,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/95424cbe8dbe826e8d4ff0018045428c_0083.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 10:04:27,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/8fb31577433a2413d91ada815324df7d_0085.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 10:04:28,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/e8660d2c9ef31521ad9126f32b91f5ef_0086.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 10:05:04,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/2512dbf6fe44bdab0e650225094df7b2_0088.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 10:05:05,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/b31a66cd969b8e6784d3bb210c02ecb1_0089.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:11:21,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/35d4dc75eba97f525acd7cf4a54ded32_0136.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:11:22,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/4428bbe5cc5e969e33d3e6639cbab2cd_0137.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:11:22,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/4428bbe5cc5e969e33d3e6639cbab2cd_0137.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:11:21,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/35d4dc75eba97f525acd7cf4a54ded32_0136.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:11:35,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/8698aec6caa64be1124d0b6327d94f5a_0139.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:11:36,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/74ce0ff40d29b49ae3f51c74f60a2e13_0140.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:21:37,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/cf471905aef9dc99d08b7b096929e8a8_0142.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:21:38,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/39e35822b83a45d94036bc1148755a24_0143.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-08-11 10:21:47,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/4e5f46a91ff369530750fe68d3034970_0145.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-08-11 10:54:42,1,"Animalia",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/52a09d76881cdec79b0b9cc3de5f2344_0091.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-11 12:13:33,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/37c9d908bf4be786d277f02b0aaa25bd_0166.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-08-11 12:13:34,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/4c2db93de61d1e11b9c3a6860a72ae2a_0167.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:26:44,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/3e764df8daeef490c7dd915af28a8ddb_0241.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:26:46,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/a6639382f2fed25300fe6de340780675_0242.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:27:18,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/7c9526ed46f0519ca5331b95290a3f7c_0244.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:27:19,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/648381df53b31fc439b33863f81a8377_0245.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:29:21,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/496e015d72158af5a8f6f90721a99032_0250.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:29:22,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/72e4faafb30ed3c552aa882cc7ccbb93_0251.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:34:03,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/cbde6860799a1e87d672b50966b49d39_0253.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:34:04,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/206d863c6cfbabb444de592b6ce87e5c_0254.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:34:32,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/52d4ace08cf87e0c9ec12fce68fd2daf_0259.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.951,31.2598,2021-08-11 12:34:33,1,"Canis lupus familiaris",44,"95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/b4c022d9ffd6385c83f3d406aebdea9a_0260.JPG"
